rating,reviewer_id,date,review_title,review_body,category,score_gemini,score_groq,tokens,bing_prediction,swn_prediction
1.0,darlaa,2025-02-21,not great,mattress pretty uncomfortable feel spring sit bed feel bar bedframe would suggest mattress topper dont even know would help im lay stomach feel spring rib,furniture,1.0,2.0,"['mattress', 'pretty', 'uncomfortable', 'feel', 'spring', 'sit', 'bed', 'feel', 'bar', 'bedframe', 'would', 'suggest', 'mattress', 'topper', 'dont', 'even', 'know', 'would', 'help', 'im', 'lay', 'stomach', 'feel', 'spring', 'rib']",negative,negative
5.0,mommyaj,2025-02-16,great,almost didnt buy read od reviewsbut get anywaypretty decent price get 9 year old love like picture worth money would buy kid get older,furniture,1.0,5.0,"['almost', 'didnt', 'buy', 'read', 'od', 'reviewsbut', 'get', 'anywaypretty', 'decent', 'price', 'get', '9', 'year', 'old', 'love', 'like', 'picture', 'worth', 'money', 'would', 'buy', 'kid', 'get', 'older']",positive,positive
1.0,anonymous,2025-03-03,terrible,mattress awful lightly run hand across top feel every spring six year old say spring keep hurt im get thick mattress topper well not firm either bouncy sharp wouldnt pay 40 top mattress thats still push,furniture,1.0,1.0,"['mattress', 'awful', 'lightly', 'run', 'hand', 'across', 'top', 'feel', 'every', 'spring', 'six', 'year', 'old', 'say', 'spring', 'keep', 'hurt', 'im', 'get', 'thick', 'mattress', 'topper', 'well', 'not', 'firm', 'either', 'bouncy', 'sharp', 'wouldnt', 'pay', '40', 'top', 'mattress', 'thats', 'still', 'push']",negative,negative
5.0,zena,2024-12-23,much actually memory foam,comfortable mattress great price say make memory foam honestly cant feel tell within mattress much memory foam really memory form distinctive feel comfort set apart normal feel mattress,furniture,1.0,1.0,"['comfortable', 'mattress', 'great', 'price', 'say', 'make', 'memory', 'foam', 'honestly', 'cant', 'feel', 'tell', 'within', 'mattress', 'much', 'memory', 'foam', 'really', 'memory', 'form', 'distinctive', 'feel', 'comfort', 'set', 'apart', 'normal', 'feel', 'mattress']",positive,positive
1.0,lindsey,2024-12-19,,uncomfortable make cheap literally feel spring without barely apply pressure imagine lay thick mattress topper help somewhat even thick mattress cover wouldnt recommend,furniture,3.0,1.0,"['uncomfortable', 'make', 'cheap', 'literally', 'feel', 'spring', 'without', 'barely', 'apply', 'pressure', 'imagine', 'lay', 'thick', 'mattress', 'topper', 'help', 'somewhat', 'even', 'thick', 'mattress', 'cover', 'wouldnt', 'recommend']",positive,positive
1.0,madi,2025-01-29,overprice scam save back,go know mattress box would thin maybe 3 inch tall lack much support might well sleep grind blanket 15 air mattress get walmart feel like heaven compare never think id miss old dorm room mattress boy 60 absolute piece trash complete scam wouldnt even donate id feel bad anyone sleep maybe kid could use theres little support couldnt tell spring definitely feel absolutely refund worthy thing wasnt worth half pay seriously stick air mattress im will fight tooth nail refund thing no idea im suppose uncomfortable dog bed,furniture,1.0,1.0,"['go', 'know', 'mattress', 'box', 'would', 'thin', 'maybe', '3', 'inch', 'tall', 'lack', 'much', 'support', 'might', 'well', 'sleep', 'grind', 'blanket', '15', 'air', 'mattress', 'get', 'walmart', 'feel', 'like', 'heaven', 'compare', 'never', 'think', 'id', 'miss', 'old', 'dorm', 'room', 'mattress', 'boy', '60', 'absolute', 'piece', 'trash', 'complete', 'scam', 'wouldnt', 'even', 'donate', 'id', 'feel', 'bad', 'anyone', 'sleep', 'maybe', 'kid', 'could', 'use', 'theres', 'little', 'support', 'couldnt', 'tell', 'spring', 'definitely', 'feel', 'absolutely', 'refund', 'worthy', 'thing', 'wasnt', 'worth', 'half', 'pay', 'seriously', 'stick', 'air', 'mattress', 'im', 'will', 'fight', 'tooth', 'nail', 'refund', 'thing', 'no', 'idea', 'im', 'suppose', 'uncomfortable', 'dog', 'bed']",neutral,negative
3.0,san,2025-10-18,need expense,good value deceptive description much springiness mattress not enough cushion comfort purchase necessity budget,furniture,1.0,2.0,"['good', 'value', 'deceptive', 'description', 'much', 'springiness', 'mattress', 'not', 'enough', 'cushion', 'comfort', 'purchase', 'necessity', 'budget']",positive,positive
2.0,sylvia,2025-07-22,,understand 6 inch uncomfortable feel like youre lay floor oh something hard,furniture,1.0,1.0,"['understand', '6', 'inch', 'uncomfortable', 'feel', 'like', 'youre', 'lay', 'floor', 'oh', 'something', 'hard']",negative,neutral
1.0,nancy,2025-12-14,,terrible product literally feel spring whole body ache poorly make bed,furniture,1.0,1.0,"['terrible', 'product', 'literally', 'feel', 'spring', 'whole', 'body', 'ache', 'poorly', 'make', 'bed']",negative,negative
1.0,margaret,2025-12-15,not recommend,feel spring mattress need purchase foam topper not comfortable,furniture,1.0,2.0,"['feel', 'spring', 'mattress', 'need', 'purchase', 'foam', 'topper', 'not', 'comfortable']",negative,positive
5.0,soraya,2025-12-20,,mattress really nice little one like jump bed like firm sleep like baby comfortable,furniture,2.0,5.0,"['mattress', 'really', 'nice', 'little', 'one', 'like', 'jump', 'bed', 'like', 'firm', 'sleep', 'like', 'baby', 'comfortable']",positive,positive
4.0,walmartcustomer,2025-12-22,,like say previously service awful product wonderful price great service,furniture,2.0,5.0,"['like', 'say', 'previously', 'service', 'awful', 'product', 'wonderful', 'price', 'great', 'service']",positive,positive
1.0,darmetta,2025-12-26,,item not look like picture mattress like sleep mattress jail absolutely trash,furniture,1.0,1.0,"['item', 'not', 'look', 'like', 'picture', 'mattress', 'like', 'sleep', 'mattress', 'jail', 'absolutely', 'trash']",neutral,positive
3.0,betty,2025-11-24,,price good firmness thickness mattress not good serve purpose,furniture,1.0,4.0,"['price', 'good', 'firmness', 'thickness', 'mattress', 'not', 'good', 'serve', 'purpose']",neutral,positive
5.0,walmartcustomer,2025-11-24,,need full mattress granddaughter price affordable delivery quick satisfy,furniture,1.0,5.0,"['need', 'full', 'mattress', 'granddaughter', 'price', 'affordable', 'delivery', 'quick', 'satisfy']",positive,positive
4.0,lindsey,2025-10-15,,not bad matterss little springy opinion son doesnt seem mind tho,furniture,2.0,3.0,"['not', 'bad', 'matterss', 'little', 'springy', 'opinion', 'son', 'doesnt', 'seem', 'mind', 'tho']",positive,negative
1.0,sierra,2026-01-05,,like able feel 26 hear spring every move mattress uncomfortable mattress ever lay,furniture,3.0,1.0,"['like', 'able', 'feel', '26', 'hear', 'spring', 'every', 'move', 'mattress', 'uncomfortable', 'mattress', 'ever', 'lay']",neutral,positive
5.0,doris,2025-12-01,great bed,purchase grandson christmas parent assemble hes enjoy immensely easy assembly great preteens,furniture,4.0,5.0,"['purchase', 'grandson', 'christmas', 'parent', 'assemble', 'hes', 'enjoy', 'immensely', 'easy', 'assembly', 'great', 'preteens']",positive,positive
1.0,vikram,2025-08-05,,springy top cushion layer not good feel like directly sleep spring get back pain use bed,furniture,3.0,2.0,"['springy', 'top', 'cushion', 'layer', 'not', 'good', 'feel', 'like', 'directly', 'sleep', 'spring', 'get', 'back', 'pain', 'use', 'bed']",neutral,positive
1.0,kate,2025-12-27,,would not recommend mattress buy daughters room awful thin could fold half,furniture,1.0,1.0,"['would', 'not', 'recommend', 'mattress', 'buy', 'daughters', 'room', 'awful', 'thin', 'could', 'fold', 'half']",negative,positive
3.0,kira,2025-12-30,,come early morning love bot exactly like picture nice may give time gully expand,furniture,4.0,4.0,"['come', 'early', 'morning', 'love', 'bot', 'exactly', 'like', 'picture', 'nice', 'may', 'give', 'time', 'gully', 'expand']",positive,positive
5.0,gregory,2025-11-20,,bed come long box somewhat physically limit didnt problems get set alone,furniture,2.0,3.0,"['bed', 'come', 'long', 'box', 'somewhat', 'physically', 'limit', 'didnt', 'problems', 'get', 'set', 'alone']",negative,negative
5.0,missy0712,2025-11-22,,mattress comfortable value great im glad stand alone without box spring highly recommend,furniture,5.0,5.0,"['mattress', 'comfortable', 'value', 'great', 'im', 'glad', 'stand', 'alone', 'without', 'box', 'spring', 'highly', 'recommend']",positive,positive
5.0,walmartcustomer,2025-09-09,,product awesome price could lower price get lower day buy mattress dollars,furniture,4.0,5.0,"['product', 'awesome', 'price', 'could', 'lower', 'price', 'get', 'lower', 'day', 'buy', 'mattress', 'dollars']",positive,positive
1.0,anonymous,2025-09-16,,product thinner expect squeak get buy 9yearold say uncomfortable,furniture,2.0,2.0,"['product', 'thinner', 'expect', 'squeak', 'get', 'buy', '9yearold', 'say', 'uncomfortable']",negative,negative
1.0,lorena,2025-11-02,flimsy 26 uncomfortable,not best quality feel inner spring lot heavier expect theyre flimsy make difficult move around,furniture,1.0,1.0,"['not', 'best', 'quality', 'feel', 'inner', 'spring', 'lot', 'heavier', 'expect', 'theyre', 'flimsy', 'make', 'difficult', 'move', 'around']",negative,positive
1.0,olivia,2025-11-05,unsatisfied,hurt shoulder need get mattress pad make sleep worthy worst mattress ive ever experience,furniture,1.0,1.0,"['hurt', 'shoulder', 'need', 'get', 'mattress', 'pad', 'make', 'sleep', 'worthy', 'worst', 'mattress', 'ive', 'ever', 'experience']",negative,negative
5.0,reem,2025-09-18,get,perfect price youre tight time need mattress fast great doesnt need topper,furniture,1.0,5.0,"['perfect', 'price', 'youre', 'tight', 'time', 'need', 'mattress', 'fast', 'great', 'doesnt', 'need', 'topper']",positive,positive
3.0,london,2025-11-13,good kid,good price bulbs definitely make kid would like firm buy kid love,furniture,4.0,4.0,"['good', 'price', 'bulbs', 'definitely', 'make', 'kid', 'would', 'like', 'firm', 'buy', 'kid', 'love']",positive,positive
5.0,latrece,2025-12-13,price point mattress deliver,purchase zinus 6 basic tight top bonnell innerspring mattress twin size guest bedroom solid budgetfriendly option,furniture,3.0,3.0,"['purchase', 'zinus', '6', 'basic', 'tight', 'top', 'bonnell', 'innerspring', 'mattress', 'twin', 'size', 'guest', 'bedroom', 'solid', 'budgetfriendly', 'option']",neutral,neutral
3.0,gerald,2025-12-09,ok youre not heavy,not make grow adult would fine lightweight maybe 130lbs length good not enough support,furniture,2.0,3.0,"['not', 'make', 'grow', 'adult', 'would', 'fine', 'lightweight', 'maybe', '130lbs', 'length', 'good', 'not', 'enough', 'support']",negative,positive
5.0,mattie,2025-09-20,twin mattress,use foam toppers dont much decide try one far feel good,furniture,1.0,3.0,"['use', 'foam', 'toppers', 'dont', 'much', 'decide', 'try', 'one', 'far', 'feel', 'good']",positive,positive
3.0,jennifer,2025-10-13,wire bed,want feel wire youre lay get bed course cheap get pay,furniture,1.0,1.0,"['want', 'feel', 'wire', 'youre', 'lay', 'get', 'bed', 'course', 'cheap', 'get', 'pay']",positive,positive
1.0,shirley,2025-08-01,suck,uncomfortable bed suck could get back box would return,furniture,1.0,1.0,"['uncomfortable', 'bed', 'suck', 'could', 'get', 'back', 'box', 'would', 'return']",negative,negative
1.0,mamad,2025-08-07,,suppose 8 inch matress exactly 7 inch thick also feel spring thin top fabric,furniture,2.0,2.0,"['suppose', '8', 'inch', 'matress', 'exactly', '7', 'inch', 'thick', 'also', 'feel', 'spring', 'thin', 'top', 'fabric']",neutral,neutral
1.0,jessica,2025-10-02,not good quality,quality mattress not say could feel hard wire mattress not comfortable,furniture,2.0,1.0,"['quality', 'mattress', 'not', 'say', 'could', 'feel', 'hard', 'wire', 'mattress', 'not', 'comfortable']",neutral,positive
5.0,hadeil,2025-10-12,best buy ever,comfortable perfect size hight quality fast ship delivery highly recommend l everyone,furniture,5.0,5.0,"['comfortable', 'perfect', 'size', 'hight', 'quality', 'fast', 'ship', 'delivery', 'highly', 'recommend', 'l', 'everyone']",positive,positive
1.0,rebeca,2026-01-15,crap,worst mattress ever sleep life husband back hurt hips hurt terrible around mattress,furniture,1.0,1.0,"['worst', 'mattress', 'ever', 'sleep', 'life', 'husband', 'back', 'hurt', 'hips', 'hurt', 'terrible', 'around', 'mattress']",negative,negative
1.0,diana,2026-01-15,feel spring,buy 2 year old not like feel spring mattress,furniture,1.0,2.0,"['buy', '2', 'year', 'old', 'not', 'like', 'feel', 'spring', 'mattress']",negative,positive
4.0,kimberly,2026-01-12,,mattress not comfortable addition buy mattress topper foam mattress sleep really good additional pad,furniture,1.0,5.0,"['mattress', 'not', 'comfortable', 'addition', 'buy', 'mattress', 'topper', 'foam', 'mattress', 'sleep', 'really', 'good', 'additional', 'pad']",neutral,positive
2.0,tb,2026-01-13,not comfortable,spring felt mattress may good small child not adult foam topper recommend,furniture,2.0,2.0,"['spring', 'felt', 'mattress', 'may', 'good', 'small', 'child', 'not', 'adult', 'foam', 'topper', 'recommend']",neutral,positive
5.0,patricia,2025-10-05,,fit perfect bed frame top bunk didnt take much fluff fact kid get laugh say comfy,furniture,3.0,5.0,"['fit', 'perfect', 'bed', 'frame', 'top', 'bunk', 'didnt', 'take', 'much', 'fluff', 'fact', 'kid', 'get', 'laugh', 'say', 'comfy']",positive,positive
1.0,ozzie,2025-09-04,not buy,horrible feel coil not comfortable kid literally change uncomfortable,furniture,4.0,1.0,"['horrible', 'feel', 'coil', 'not', 'comfortable', 'kid', 'literally', 'change', 'uncomfortable']",negative,neutral
5.0,walmartcustomer,2026-02-15,,nice bed teenage daughter love new bed price within budget bed,furniture,5.0,5.0,"['nice', 'bed', 'teenage', 'daughter', 'love', 'new', 'bed', 'price', 'within', 'budget', 'bed']",positive,positive
4.0,walmartcustomer,2026-03-01,,son sleep need bedframes give actual rat since bedframes never arrive cant really say,furniture,1.0,1.0,"['son', 'sleep', 'need', 'bedframes', 'give', 'actual', 'rat', 'since', 'bedframes', 'never', 'arrive', 'cant', 'really', 'say']",neutral,neutral
5.0,kathy,2026-03-04,,spare room cant give honest opinion comfort grandkids dont complain,furniture,2.0,3.0,"['spare', 'room', 'cant', 'give', 'honest', 'opinion', 'comfort', 'grandkids', 'dont', 'complain']",neutral,neutral
4.0,quinn,2026-03-03,,great price quick delivery son love bed comfortable like easy unwrap,furniture,5.0,5.0,"['great', 'price', 'quick', 'delivery', 'son', 'love', 'bed', 'comfortable', 'like', 'easy', 'unwrap']",positive,positive
1.0,kayla,2025-11-27,,uncomfortable feel spring buy toddlers would rather sleep bed,furniture,3.0,1.0,"['uncomfortable', 'feel', 'spring', 'buy', 'toddlers', 'would', 'rather', 'sleep', 'bed']",negative,negative
